Station_Names,YEAR,Month,Temprature,Rainfall
Mymensingh,1972,8,34.4,130
Mymensingh,1972,9,33.9,204
Mymensingh,1972,10,32.2,148
Mymensingh,1972,11,31.7,0
Mymensingh,1972,12,28.1,1
Rajshahi,1972,1,27.9,10
Rajshahi,1972,2,32.8,13
Rajshahi,1972,3,37.5,0
Rajshahi,1972,4,37.5,19
Rajshahi,1972,5,37.7,88
Rajshahi,1972,6,37.5,208
Rajshahi,1972,7,37.3,109
Rajshahi,1972,8,34.2,248
Rajshahi,1972,9,36.9,175
Rajshahi,1972,10,35.8,51
Rajshahi,1972,11,33,0
Rajshahi,1972,12,30.4,0
Rangamati,1972,1,30.6,0
Rangamati,1972,2,32.3,2
Rangamati,1972,3,36.6,0
Rangamati,1972,4,37,37
Rangamati,1972,5,37.6,105
Rangamati,1972,6,36.1,450
Rangamati,1972,7,35.1,315
Rangamati,1972,8,32.8,309
Rangamati,1972,9,36.5,99
Rangamati,1972,10,35,53
Rangamati,1972,11,33.2,4
Rangamati,1972,12,31.2,0
Rangpur,1972,1,27.3,4
Rangpur,1972,2,28.4,42
Rangpur,1972,3,35,53
Rangpur,1972,4,37.3,31
Rangpur,1972,5,40.7,100
Rangpur,1972,6,40.8,239
Rangpur,1972,7,37.2,325
Rangpur,1972,8,32.8,352
Rangpur,1972,9,34.8,201
Rangpur,1972,10,34.1,118
Rangpur,1972,11,34.7,1
Rangpur,1972,12,37.8,0
Sandwip,1972,1,27.9,0
Sandwip,1972,2,28.6,16
Sandwip,1972,3,34.3,14
Sandwip,1972,4,32.6,45
Sandwip,1972,5,33.1,253
Sandwip,1972,6,33.8,1055
Sandwip,1972,7,33.7,624
Sandwip,1972,8,32.6,1029
Sandwip,1972,9,34.4,148
Sandwip,1972,10,33.6,326
Sandwip,1972,11,31.6,3
Sandwip,1972,12,29.3,0
Satkhira,1972,1,27.8,1
Satkhira,1972,2,32.2,15
Satkhira,1972,3,37.2,0
Satkhira,1972,4,37.2,8
Satkhira,1972,5,37.7,0
Satkhira,1972,6,34.8,271
Satkhira,1972,7,32.5,320
Satkhira,1972,8,32.2,279
Satkhira,1972,9,33,254
Satkhira,1972,10,32.8,112
Satkhira,1972,11,31.2,16
Satkhira,1972,12,28,3
Srimangal,1972,1,27.7,0
Srimangal,1972,2,31.1,42
Srimangal,1972,3,35.5,90
Srimangal,1972,4,35.5,234
Srimangal,1972,5,36.1,269
Srimangal,1972,6,34.4,476
Srimangal,1972,7,37.7,447
Srimangal,1972,8,35.5,202
Srimangal,1972,9,35.5,191
Srimangal,1972,10,34.9,36
Srimangal,1972,11,32.2,2
Srimangal,1972,12,29.4,0
Sylhet,1972,1,27.5,4
Sylhet,1972,2,28.9,40
Sylhet,1972,3,34.2,110
Sylhet,1972,4,34,445
Sylhet,1972,5,34.2,384
Sylhet,1972,6,34.7,829
Sylhet,1972,7,36.7,826
Sylhet,1972,8,33.9,479
Sylhet,1972,9,35.6,358
Sylhet,1972,10,34.2,302
Sylhet,1972,11,31.7,0
Sylhet,1972,12,30.6,0
Barisal,1973,1,31.7,0
Barisal,1973,2,33.5,12
Barisal,1973,3,36.4,81
Barisal,1973,4,36,42
Barisal,1973,5,34.4,508
Barisal,1973,6,33.9,502
Barisal,1973,7,32.8,392
Barisal,1973,8,32.5,266
Barisal,1973,9,35.6,398
Barisal,1973,10,33.3,308
Barisal,1973,11,30.6,171
Barisal,1973,12,26.7,197
Bhola,1973,1,27.9,2
Bhola,1973,2,34.3,13
Bhola,1973,3,35.2,103
Bhola,1973,4,37.4,60
Bhola,1973,5,34.1,500
Bhola,1973,6,32.5,434
Bhola,1973,7,32.3,445
Bhola,1973,8,31.7,305
Bhola,1973,9,32.1,270
Bhola,1973,10,31.9,148
Bhola,1973,11,31.5,197
Bhola,1973,12,28.4,151
Bogra,1973,1,27.8,12
Bogra,1973,2,32.8,63
Bogra,1973,3,39.9,10
Bogra,1973,4,41.8,95
Bogra,1973,5,33.9,259
Bogra,1973,6,34.2,835
Bogra,1973,7,33.9,350
Bogra,1973,8,33.9,194
Bogra,1973,9,32.9,584
Bogra,1973,10,33.3,60
Bogra,1973,11,31.1,27
Bogra,1973,12,27.2,27
Chandpur,1973,1,27.2,0
Chandpur,1973,2,31.7,0
Chandpur,1973,3,33.9,2
Chandpur,1973,4,35.6,54
Chandpur,1973,5,33.3,454
Chandpur,1973,6,33.9,212
Chandpur,1973,7,34.4,489
Chandpur,1973,8,33.3,53
Chandpur,1973,9,32.2,231
Chandpur,1973,10,33.3,172
Chandpur,1973,11,31.7,21
Chandpur,1973,12,26.9,1
Chittagong (IAP-Patenga),1973,1,31.8,5
Chittagong (IAP-Patenga),1973,2,31.7,8
Chittagong (IAP-Patenga),1973,3,34.4,14
Chittagong (IAP-Patenga),1973,4,34.7,142
Chittagong (IAP-Patenga),1973,5,33.2,457
Chittagong (IAP-Patenga),1973,6,33.6,407
Chittagong (IAP-Patenga),1973,7,33.7,407
Chittagong (IAP-Patenga),1973,8,32.6,276
Chittagong (IAP-Patenga),1973,9,33.1,551
Chittagong (IAP-Patenga),1973,10,34.2,225
Chittagong (IAP-Patenga),1973,11,31.7,259
Chittagong (IAP-Patenga),1973,12,28.1,40
Comilla,1973,1,31.7,10
Comilla,1973,2,32.8,30
Comilla,1973,3,36.5,53
Comilla,1973,4,35.6,72
Comilla,1973,5,34.4,445
Comilla,1973,6,34.7,489
Comilla,1973,7,35,332
Comilla,1973,8,33.6,138
Comilla,1973,9,33.9,127
Comilla,1973,10,33.9,198
Comilla,1973,11,31.7,160
Comilla,1973,12,27.8,0
Cox's Bazar,1973,1,30.4,3
Cox's Bazar,1973,2,32.2,4
Cox's Bazar,1973,3,34.4,2
Cox's Bazar,1973,4,34.2,6
Cox's Bazar,1973,5,33.3,496
Cox's Bazar,1973,6,32.2,790
Cox's Bazar,1973,7,32.2,874
Cox's Bazar,1973,8,31.7,463
Cox's Bazar,1973,9,32.2,382
Cox's Bazar,1973,10,33.1,242
Cox's Bazar,1973,11,32.1,248
Cox's Bazar,1973,12,27.8,13
Dhaka,1973,1,31.2,0
Dhaka,1973,2,33.6,21
Dhaka,1973,3,36.3,32
Dhaka,1973,4,37.7,131
Dhaka,1973,5,33.3,621
Dhaka,1973,6,33.5,414
Dhaka,1973,7,31.6,381
Dhaka,1973,8,32.9,238
Dhaka,1973,9,36.7,348
Dhaka,1973,10,33.2,128
Dhaka,1973,11,30.6,64
Dhaka,1973,12,26.7,86
Dinajpur,1973,1,25.5,4
Dinajpur,1973,2,29,1
Dinajpur,1973,3,33.1,5
Dinajpur,1973,4,35,44
Dinajpur,1973,5,33.3,162
Dinajpur,1973,6,33.4,339
Dinajpur,1973,7,32.2,422
Dinajpur,1973,8,32.6,336
Dinajpur,1973,9,32.4,302
Dinajpur,1973,10,32,109
Dinajpur,1973,11,30.1,3
Dinajpur,1973,12,27.4,1
Faridpur,1973,1,25.7,0
Faridpur,1973,2,33.9,9
Faridpur,1973,3,37.2,40
Faridpur,1973,4,37.2,250
Faridpur,1973,5,34.4,486
Faridpur,1973,6,35.6,431
Faridpur,1973,7,33.3,203
Faridpur,1973,8,32.8,472
Faridpur,1973,9,33.3,397
Faridpur,1973,10,33.9,207
Faridpur,1973,11,31.1,60
Faridpur,1973,12,26.7,44
Feni,1973,1,27.7,2
Feni,1973,2,30,24
Feni,1973,3,32.8,57
Feni,1973,4,32.9,163
Feni,1973,5,32.8,360
Feni,1973,6,32.6,494
Feni,1973,7,31.1,734
Feni,1973,8,31.8,510
Feni,1973,9,32.3,316
Feni,1973,10,32.3,174
Feni,1973,11,31.8,102
Feni,1973,12,28.8,79
Hatiya,1973,1,26.1,0
Hatiya,1973,2,29.4,8
Hatiya,1973,3,31.9,44
Hatiya,1973,4,32.4,106
Hatiya,1973,5,36.6,384
Hatiya,1973,6,32.1,335
Hatiya,1973,7,31.4,273
Hatiya,1973,8,30.7,366
Hatiya,1973,9,33.4,385
Hatiya,1973,10,33.1,135
Hatiya,1973,11,30.7,319
Hatiya,1973,12,26.6,54
Ishurdi,1973,1,29.5,25
Ishurdi,1973,2,34.4,42
Ishurdi,1973,3,41.2,27
Ishurdi,1973,4,42.8,100
Ishurdi,1973,5,36.3,470
Ishurdi,1973,6,37.8,531
Ishurdi,1973,7,34,186
Ishurdi,1973,8,33.2,276
Ishurdi,1973,9,35.5,563
Ishurdi,1973,10,32.7,181
Ishurdi,1973,11,30.5,27
Ishurdi,1973,12,27.3,58
Jessore,1973,1,31.5,0
Jessore,1973,2,35.7,10
Jessore,1973,3,37.5,75
Jessore,1973,4,37.7,32
Jessore,1973,5,35.8,263
Jessore,1973,6,35.3,361
Jessore,1973,7,33.5,214
Jessore,1973,8,33.2,224
Jessore,1973,9,33.6,226
Jessore,1973,10,34,131
Jessore,1973,11,31,45
Jessore,1973,12,27,97
Khulna,1973,1,27.2,3
Khulna,1973,2,31.3,12
Khulna,1973,3,34.5,33
Khulna,1973,4,36.3,53
Khulna,1973,5,36.1,394
Khulna,1973,6,35.6,312
Khulna,1973,7,32.9,204
Khulna,1973,8,32.2,208
Khulna,1973,9,32.9,199
Khulna,1973,10,32.7,125
Khulna,1973,11,31,19
Khulna,1973,12,28,4
Maijdee Court,1973,1,33.2,1
Maijdee Court,1973,2,35.5,4
Maijdee Court,1973,3,35.7,91
Maijdee Court,1973,4,34.4,87
Maijdee Court,1973,5,33.8,495
Maijdee Court,1973,6,32.7,428
Maijdee Court,1973,7,33.3,610
Maijdee Court,1973,8,31.6,608
Maijdee Court,1973,9,33.8,360
Maijdee Court,1973,10,33.3,89
Maijdee Court,1973,11,30.5,188
Maijdee Court,1973,12,27.2,79
Mymensingh,1973,1,29.3,24
Mymensingh,1973,2,32.2,15
Mymensingh,1973,3,32.6,26
Mymensingh,1973,4,37.2,114
Mymensingh,1973,5,33.3,284
Mymensingh,1973,6,36.1,345
Mymensingh,1973,7,34.6,361
Mymensingh,1973,8,36.1,121
Mymensingh,1973,9,31.9,301
Mymensingh,1973,10,31.6,169
Mymensingh,1973,11,30.2,11
Mymensingh,1973,12,27.6,1
Patuakhali,1973,1,27,6.41025641
Patuakhali,1973,2,30.4,36.1025641
Patuakhali,1973,3,33,41.17948718
Patuakhali,1973,4,33.5,94.05128205
Patuakhali,1973,5,33.5,255.4871795
Patuakhali,1973,6,33.3,467.2051282
Patuakhali,1973,7,31.4,534.5641026
Patuakhali,1973,8,31.7,448.7948718
Patuakhali,1973,9,32.8,358.025641
Patuakhali,1973,10,35,206.3076923
Patuakhali,1973,11,31.9,40.56410256
Patuakhali,1973,12,27.8,5
Rajshahi,1973,1,33.4,11
Rajshahi,1973,2,34.2,17
Rajshahi,1973,3,37.2,0
Rajshahi,1973,4,36.8,46
Rajshahi,1973,5,37.3,186
Rajshahi,1973,6,36.7,491
Rajshahi,1973,7,34.7,271
Rajshahi,1973,8,33.6,137
Rajshahi,1973,9,33.6,586
Rajshahi,1973,10,32.8,145
Rajshahi,1973,11,31.5,5
Rajshahi,1973,12,26.9,19
Rangamati,1973,1,31.7,0
Rangamati,1973,2,33.9,0
Rangamati,1973,3,36.7,35
Rangamati,1973,4,36.2,203
Rangamati,1973,5,35.6,377
Rangamati,1973,6,34.2,453
Rangamati,1973,7,34.2,608
Rangamati,1973,8,32.7,481
Rangamati,1973,9,33.1,133
Rangamati,1973,10,34.5,138
Rangamati,1973,11,32.6,126
Rangamati,1973,12,27.6,2
Rangpur,1973,1,25.3,8
Rangpur,1973,2,28.2,7
Rangpur,1973,3,32.5,8
Rangpur,1973,4,34.1,23
Rangpur,1973,5,32.8,392
Rangpur,1973,6,33,744
Rangpur,1973,7,32.3,192
Rangpur,1973,8,32.8,94
Rangpur,1973,9,32.2,531
Rangpur,1973,10,31.4,222
Rangpur,1973,11,29.8,12
Rangpur,1973,12,26.8,4
Sandwip,1973,1,29.4,2
Sandwip,1973,2,31.6,20
Sandwip,1973,3,34.6,95
Sandwip,1973,4,33,206
Sandwip,1973,5,32.9,620
Sandwip,1973,6,33.2,580
Sandwip,1973,7,33.2,717
Sandwip,1973,8,31.9,854
Sandwip,1973,9,32.9,634
Sandwip,1973,10,33.8,65
Sandwip,1973,11,30.6,356
Sandwip,1973,12,28.1,41
Satkhira,1973,1,27.2,7
Satkhira,1973,2,34.8,1
Satkhira,1973,3,37.6,79
Satkhira,1973,4,37.6,42
Satkhira,1973,5,36.5,171
Satkhira,1973,6,35.9,186
Satkhira,1973,7,33.9,290
Satkhira,1973,8,33.5,320
Satkhira,1973,9,34.4,295
Satkhira,1973,10,35.6,153
Satkhira,1973,11,33.7,102
Satkhira,1973,12,27.9,134
Srimangal,1973,1,27.7,0
Srimangal,1973,2,32.2,108
Srimangal,1973,3,36.6,16
Srimangal,1973,4,37.4,318
Srimangal,1973,5,35.5,574
Srimangal,1973,6,35.5,553
Srimangal,1973,7,36.3,378
Srimangal,1973,8,34.9,181
Srimangal,1973,9,34.9,150
Srimangal,1973,10,33.8,80
Srimangal,1973,11,32.2,88
Srimangal,1973,12,27.2,37
Sylhet,1973,1,25.8,3
Sylhet,1973,2,29,20
Sylhet,1973,3,31.6,99
Sylhet,1973,4,31.8,315
Sylhet,1973,5,32.1,551
Sylhet,1973,6,31.5,788
Sylhet,1973,7,31.6,778
Sylhet,1973,8,32.1,603
Sylhet,1973,9,32.1,495
Sylhet,1973,10,31.6,198
Sylhet,1973,11,30.5,17
Sylhet,1973,12,27.5,4
Barisal,1974,1,27.2,2
Barisal,1974,2,34.2,0
Barisal,1974,3,35.6,149
Barisal,1974,4,35,187
Barisal,1974,5,35.6,265
Barisal,1974,6,34.4,289
Barisal,1974,7,32.8,684
Barisal,1974,8,32.8,238
Barisal,1974,9,33.3,361
Barisal,1974,10,35,153
Barisal,1974,11,32.1,18
Barisal,1974,12,27.2,0
Bhola,1974,1,27.6,0
Bhola,1974,2,34.2,0
Bhola,1974,3,36.3,218
Bhola,1974,4,33.4,87
Bhola,1974,5,35.9,207
Bhola,1974,6,33.6,433
Bhola,1974,7,31.7,817
Bhola,1974,8,33.4,437
Bhola,1974,9,35,341
Bhola,1974,10,35.2,201
Bhola,1974,11,33.1,53
Bhola,1974,12,27.9,0
Bogra,1974,1,26.7,0
Bogra,1974,2,32.8,0
Bogra,1974,3,36.7,68
Bogra,1974,4,37.5,120
Bogra,1974,5,35.7,254
Bogra,1974,6,35.2,221
Bogra,1974,7,37.8,474
Bogra,1974,8,35,416
Bogra,1974,9,36.4,130
Bogra,1974,10,35.3,168
Bogra,1974,11,37.8,0
Bogra,1974,12,27.1,3
Chandpur,1974,1,27.2,0
Chandpur,1974,2,32.8,0
Chandpur,1974,3,36.1,274
Chandpur,1974,4,35,127
Chandpur,1974,5,37.2,330
Chandpur,1974,6,37.2,300
Chandpur,1974,7,32.6,579
Chandpur,1974,8,33.3,210
Chandpur,1974,9,35,2
Chandpur,1974,10,35.7,19
Chandpur,1974,11,33.3,1
Chandpur,1974,12,27.1,0
Chittagong (IAP-Patenga),1974,1,27.8,7
Chittagong (IAP-Patenga),1974,2,33.1,0
Chittagong (IAP-Patenga),1974,3,33.4,158
Chittagong (IAP-Patenga),1974,4,33.1,80
Chittagong (IAP-Patenga),1974,5,34.3,323
Chittagong (IAP-Patenga),1974,6,33.4,958
Chittagong (IAP-Patenga),1974,7,31.7,943
Chittagong (IAP-Patenga),1974,8,32.9,534
Chittagong (IAP-Patenga),1974,9,34.1,347
Chittagong (IAP-Patenga),1974,10,33.9,308
Chittagong (IAP-Patenga),1974,11,32.3,63
Chittagong (IAP-Patenga),1974,12,27.7,0
Comilla,1974,1,26.7,0
Comilla,1974,2,32.2,0
Comilla,1974,3,35.3,84
Comilla,1974,4,34.4,234
Comilla,1974,5,37.5,203
Comilla,1974,6,33.9,488
Comilla,1974,7,31.1,763
Comilla,1974,8,33.1,271
Comilla,1974,9,33.3,442
Comilla,1974,10,34.2,150
Comilla,1974,11,32.8,65
Comilla,1974,12,27,0
Cox's Bazar,1974,1,27.8,3
Cox's Bazar,1974,2,32.6,0
Cox's Bazar,1974,3,32.8,158
Cox's Bazar,1974,4,32.2,76
Cox's Bazar,1974,5,34.4,486
Cox's Bazar,1974,6,32.8,532
Cox's Bazar,1974,7,30.3,1291
Cox's Bazar,1974,8,31.9,1059
Cox's Bazar,1974,9,33.9,210
Cox's Bazar,1974,10,34.1,116
Cox's Bazar,1974,11,32.6,88
Cox's Bazar,1974,12,28.3,0
Dhaka,1974,1,26.3,1
Dhaka,1974,2,30.3,8
Dhaka,1974,3,33.9,42
Dhaka,1974,4,34.7,117
Dhaka,1974,5,33.4,279
Dhaka,1974,6,32.9,347
Dhaka,1974,7,31.6,364
Dhaka,1974,8,31.8,297
Dhaka,1974,9,32.2,265
Dhaka,1974,10,32,153
Dhaka,1974,11,30.6,19
Dhaka,1974,12,27.7,3
Dinajpur,1974,1,25.5,4
Dinajpur,1974,2,29,1
Dinajpur,1974,3,33.1,5
Dinajpur,1974,4,35,44
Dinajpur,1974,5,33.3,162
Dinajpur,1974,6,33.4,339
Dinajpur,1974,7,32.2,422
Dinajpur,1974,8,32.6,336
Dinajpur,1974,9,32.4,302
Dinajpur,1974,10,32,109
Dinajpur,1974,11,30.1,3
Dinajpur,1974,12,27.4,1
Faridpur,1974,1,26.7,1
Faridpur,1974,2,33.3,0
Faridpur,1974,3,36.7,68
Faridpur,1974,4,37.2,146
Faridpur,1974,5,36.1,316
Faridpur,1974,6,35.6,344
Faridpur,1974,7,32.3,714
Faridpur,1974,8,33.9,152
Faridpur,1974,9,33.3,260
Faridpur,1974,10,33.3,210
Faridpur,1974,11,31.7,0
Faridpur,1974,12,26.7,0
Feni,1974,1,27.7,4
Feni,1974,2,34.4,0
Feni,1974,3,35.6,64
Feni,1974,4,33.6,130
Feni,1974,5,34.6,353
Feni,1974,6,33.6,577
Feni,1974,7,31.3,1337
Feni,1974,8,33.6,514
Feni,1974,9,34.9,361
Feni,1974,10,34.1,386
Feni,1974,11,32.1,79
Feni,1974,12,27.4,0
Hatiya,1974,1,26.8,3
Hatiya,1974,2,31.9,0
Hatiya,1974,3,33.8,256
Hatiya,1974,4,35,48
Hatiya,1974,5,35.7,264
Hatiya,1974,6,33.2,434
Hatiya,1974,7,31,793
Hatiya,1974,8,32.1,399
Hatiya,1974,9,33.5,613
Hatiya,1974,10,33.9,118
Hatiya,1974,11,31.8,89
Hatiya,1974,12,26.6,0
Ishurdi,1974,1,29.4,0
Ishurdi,1974,2,33.3,0
Ishurdi,1974,3,36.4,84
Ishurdi,1974,4,40.3,156
Ishurdi,1974,5,38.1,71
Ishurdi,1974,6,36.9,191
Ishurdi,1974,7,32.8,492
Ishurdi,1974,8,37.8,276
Ishurdi,1974,9,35.7,210
Ishurdi,1974,10,36.7,99
Ishurdi,1974,11,32.2,8
Ishurdi,1974,12,26.9,0
Jessore,1974,1,27.5,0
Jessore,1974,2,35.1,0
Jessore,1974,3,37.1,112
Jessore,1974,4,37.6,44
Jessore,1974,5,37.6,202
Jessore,1974,6,35.6,160
Jessore,1974,7,32.6,353
Jessore,1974,8,34.5,436
Jessore,1974,9,34.6,225
Jessore,1974,10,35.2,99
Jessore,1974,11,32.5,9
Jessore,1974,12,30.8,0
Khepupara,1974,1,29.50512821,9.230769231
Khepupara,1974,2,32.14358974,19.84615385
Khepupara,1974,3,35.03846154,41.58974359
Khepupara,1974,4,35.57179487,80.56410256
Khepupara,1974,5,35.70769231,258.1025641
Khepupara,1974,6,34.76153846,475.2820513
Khepupara,1974,7,33.3974359,616.2307692
Khepupara,1974,8,33.46923077,467.2051282
Khepupara,1974,9,34.0974359,370.7435897
Khepupara,1974,10,34.04871795,271.2564103
Khepupara,1974,11,32.24615385,49.43589744
Khepupara,1974,12,29.72820513,6.512820513
Khulna,1974,1,27.3,37
Khulna,1974,2,35.1,0
Khulna,1974,3,36.8,174
Khulna,1974,4,35.8,37
Khulna,1974,5,37.4,301
Khulna,1974,6,35.1,251
Khulna,1974,7,36.8,792
Khulna,1974,8,34.4,442
Khulna,1974,9,33.4,452
Khulna,1974,10,35,312
Khulna,1974,11,31.5,1
Khulna,1974,12,27.9,0
Maijdee Court,1974,1,26.9,11
Maijdee Court,1974,2,33.3,0
Maijdee Court,1974,3,34.4,78
Maijdee Court,1974,4,32.8,15
Maijdee Court,1974,5,35,148
Maijdee Court,1974,6,33,833
Maijdee Court,1974,7,31.7,799
Maijdee Court,1974,8,32.8,404
Maijdee Court,1974,9,33.9,393
Maijdee Court,1974,10,33.8,183
Maijdee Court,1974,11,31.6,71
Maijdee Court,1974,12,27,0
Mymensingh,1974,1,26.7,0
Mymensingh,1974,2,31.7,3
Mymensingh,1974,3,37.2,1
Mymensingh,1974,4,34.4,0
Mymensingh,1974,5,32.8,297
Mymensingh,1974,6,32.2,399
Mymensingh,1974,7,36.7,554
Mymensingh,1974,8,36.1,116
Mymensingh,1974,9,35.6,248
Mymensingh,1974,10,35,107
Mymensingh,1974,11,30.2,11
Mymensingh,1974,12,27.6,1
Patuakhali,1974,1,27,6.41025641
Patuakhali,1974,2,30.4,36.1025641
Patuakhali,1974,3,33,41.17948718
Patuakhali,1974,4,33.5,94.05128205
Patuakhali,1974,5,33.5,255.4871795
Patuakhali,1974,6,33.3,467.2051282
Patuakhali,1974,7,31.4,534.5641026
Patuakhali,1974,8,31.4,448.7948718
Patuakhali,1974,9,32.2,358.025641
Patuakhali,1974,10,32.4,206.3076923
Patuakhali,1974,11,31,40.56410256
Patuakhali,1974,12,27.8,5
Rajshahi,1974,1,27.8,0
Rajshahi,1974,2,34.5,0
Rajshahi,1974,3,37.5,92
Rajshahi,1974,4,37.6,10
Rajshahi,1974,5,37.3,91
Rajshahi,1974,6,37.5,172
Rajshahi,1974,7,34,513
Rajshahi,1974,8,34.3,452
Rajshahi,1974,9,35,263
Rajshahi,1974,10,36,143
Rajshahi,1974,11,32.8,0
Rajshahi,1974,12,27.5,0
Rangamati,1974,1,27.8,1
Rangamati,1974,2,34.2,0
Rangamati,1974,3,35.9,0
Rangamati,1974,4,33.9,103
Rangamati,1974,5,33.7,266
Rangamati,1974,6,35.1,441
Rangamati,1974,7,31.2,489
Rangamati,1974,8,33.4,317
Rangamati,1974,9,34.8,401
Rangamati,1974,10,34.3,252
Rangamati,1974,11,32.9,23
Rangamati,1974,12,26.2,0
Rangpur,1974,1,25.3,0
Rangpur,1974,2,28.2,0
Rangpur,1974,3,32.5,17
Rangpur,1974,4,34.1,73
Rangpur,1974,5,32.8,243
Rangpur,1974,6,33,424
Rangpur,1974,7,32.3,459
Rangpur,1974,8,32.8,337
Rangpur,1974,9,32.2,312
Rangpur,1974,10,31.4,137
Rangpur,1974,11,29.8,5
Rangpur,1974,12,26.8,4
Sandwip,1974,1,26.1,22
Sandwip,1974,2,30.6,0
Sandwip,1974,3,30.7,207
Sandwip,1974,4,32.6,114
Sandwip,1974,5,34.5,251
Sandwip,1974,6,32.9,783
Sandwip,1974,7,30.6,1314
Sandwip,1974,8,32.9,533
Sandwip,1974,9,34.1,369
Sandwip,1974,10,33.6,221
Sandwip,1974,11,32.6,105
Sandwip,1974,12,27.1,0
Satkhira,1974,1,29.8,0
Satkhira,1974,2,35.7,0
Satkhira,1974,3,37.3,107
Satkhira,1974,4,37.5,77
Satkhira,1974,5,37.3,168
Satkhira,1974,6,36.6,127
Satkhira,1974,7,33.5,528
Satkhira,1974,8,37.1,238
Satkhira,1974,9,35.1,348
Satkhira,1974,10,35.3,183
Satkhira,1974,11,33.2,0
Satkhira,1974,12,29.3,0
Srimangal,1974,1,26.6,0
Srimangal,1974,2,37.2,9
Srimangal,1974,3,35.5,39
Srimangal,1974,4,35.5,346
Srimangal,1974,5,35.2,493
Srimangal,1974,6,34.9,677
Srimangal,1974,7,33.8,329
Srimangal,1974,8,33.4,311
Srimangal,1974,9,33.1,235
Srimangal,1974,10,35.2,97
Srimangal,1974,11,32.2,16
Srimangal,1974,12,28.8,0
Sylhet,1974,1,26.7,0
Sylhet,1974,2,31.8,0
Sylhet,1974,3,33.9,81
Sylhet,1974,4,32.8,396
Sylhet,1974,5,35,505
Sylhet,1974,6,34.4,1014
Sylhet,1974,7,32.5,1128
Sylhet,1974,8,34.2,854
Sylhet,1974,9,33.9,714
Sylhet,1974,10,34.2,448
Sylhet,1974,11,32.3,8
Sylhet,1974,12,26.7,0
Barisal,1975,1,27.5,1
Barisal,1975,2,32.2,1
Barisal,1975,3,33.3,33
Barisal,1975,4,34,85
Barisal,1975,5,35,230
Barisal,1975,6,33.9,353
Barisal,1975,7,32.2,321
Barisal,1975,8,35,351
Barisal,1975,9,32.5,275
Barisal,1975,10,33.9,154
Barisal,1975,11,30.6,44
Barisal,1975,12,27.2,0
Bhola,1975,1,27.9,0
Bhola,1975,2,32.5,16
Bhola,1975,3,36.1,0
Bhola,1975,4,35.9,0
Bhola,1975,5,35.6,161
Bhola,1975,6,34.9,428
Bhola,1975,7,32.4,597
Bhola,1975,8,37.6,252
Bhola,1975,9,34.1,320
Bhola,1975,10,34.4,263
Bhola,1975,11,34.9,149
Bhola,1975,12,28.7,0
Bogra,1975,1,27.6,4
Bogra,1975,2,32.6,6
Bogra,1975,3,37.8,24
Bogra,1975,4,40,52
Bogra,1975,5,38.3,223
Bogra,1975,6,36.2,112
Bogra,1975,7,34.8,490
Bogra,1975,8,35.2,107
Bogra,1975,9,34.2,204
Bogra,1975,10,34.2,209
Bogra,1975,11,31.4,1
Bogra,1975,12,27.8,0
Chandpur,1975,1,27.2,0
Chandpur,1975,2,31.7,0
Chandpur,1975,3,36.1,1
Chandpur,1975,4,35.6,2
Chandpur,1975,5,35.6,101
Chandpur,1975,6,35.6,176
Chandpur,1975,7,33.3,525
Chandpur,1975,8,35,124
Chandpur,1975,9,33.9,147
Chandpur,1975,10,35.6,15
Chandpur,1975,11,31.7,7
Chandpur,1975,12,28.9,0
Chittagong (IAP-Patenga),1975,1,27.4,0
Chittagong (IAP-Patenga),1975,2,31.2,5
Chittagong (IAP-Patenga),1975,3,33.7,0
Chittagong (IAP-Patenga),1975,4,34.3,65
Chittagong (IAP-Patenga),1975,5,35.2,251
Chittagong (IAP-Patenga),1975,6,34.7,389
Chittagong (IAP-Patenga),1975,7,33,906
Chittagong (IAP-Patenga),1975,8,33.6,294
Chittagong (IAP-Patenga),1975,9,33.9,312
Chittagong (IAP-Patenga),1975,10,32.9,231
Chittagong (IAP-Patenga),1975,11,31.6,145
Chittagong (IAP-Patenga),1975,12,28.1,0
Comilla,1975,1,27.5,0
Comilla,1975,2,31.9,43
Comilla,1975,3,36.1,6
Comilla,1975,4,37.2,84
Comilla,1975,5,35,194
Comilla,1975,6,33.9,259
Comilla,1975,7,31.7,516
Comilla,1975,8,34.4,143
Comilla,1975,9,33.9,258
Comilla,1975,10,32.8,182
Comilla,1975,11,31.1,128
Comilla,1975,12,28.3,0
Cox's Bazar,1975,1,27.9,0
Cox's Bazar,1975,2,30,0
Cox's Bazar,1975,3,33.9,0
Cox's Bazar,1975,4,33.1,11
Cox's Bazar,1975,5,35,254
Cox's Bazar,1975,6,33.3,484
Cox's Bazar,1975,7,30.8,1293
Cox's Bazar,1975,8,31.7,462
Cox's Bazar,1975,9,31.4,280
Cox's Bazar,1975,10,32.2,667
Cox's Bazar,1975,11,31.4,300
Cox's Bazar,1975,12,28.3,25
Dhaka,1975,1,27.2,1
Dhaka,1975,2,31.9,29
Dhaka,1975,3,37.2,13
Dhaka,1975,4,37.6,98
Dhaka,1975,5,36.7,317
Dhaka,1975,6,34.9,235
Dhaka,1975,7,32.2,559
Dhaka,1975,8,34.4,307
Dhaka,1975,9,33.4,329
Dhaka,1975,10,33.2,232
Dhaka,1975,11,30.2,25
Dhaka,1975,12,26.8,0
